student_id,feedback
23606,Excellent exam pattern
23607,Paper was moderate
23608,Poor time management required
23609,Poor time management required
23610,Poor time management required
23611,The exam was fair and well structured
23612,Questions were too difficult
23613,Paper was moderate
23614,Time was insufficient
23615,Time was insufficient
23616,Paper was moderate
23617,Not happy with difficulty level
23618,Not happy with difficulty level
23619,Questions were too difficult
23620,Average experience
23621,Not happy with difficulty level
23622,Not happy with difficulty level
23623,Poor time management required
23624,Poor time management required
23625,Paper was moderate
23626,Questions were too difficult
23627,Average experience
23628,Time was insufficient
23629,Very satisfied with the exam
23630,Poor time management required
23631,Average experience
23632,Not happy with difficulty level
23633,Paper was moderate
23634,Overall good experience
23635,Paper was moderate
23636,Poor time management required
23637,Average experience
23638,Overall good experience
23639,Questions were too difficult
23640,The exam was fair and well structured
23641,Time was insufficient
23642,Questions were too difficult
23643,Very satisfied with the exam
23644,Paper was moderate
23645,Not happy with difficulty level
23646,Excellent exam pattern
23647,Very satisfied with the exam
23648,Not happy with difficulty level
23649,Average experience
23650,Excellent exam pattern
23651,Average experience
23652,Average experience
23653,Paper was moderate
23654,Poor time management required
23655,Not happy with difficulty level
23656,Questions were too difficult
23657,Not happy with difficulty level
23658,Time was insufficient
23659,Paper was moderate
23660,Overall good experience
23661,Not happy with difficulty level
23662,Questions were too difficult
23663,Average experience
23664,Paper was moderate
23665,Excellent exam pattern
23666,Very satisfied with the exam
23667,Poor time management required
23668,Poor time management required
23669,Overall good experience
23670,Time was insufficient
23671,Questions were too difficult
23672,The exam was fair and well structured
23673,Paper was moderate
23674,Very satisfied with the exam
23675,Poor time management required
23676,The exam was fair and well structured
23677,Questions were too difficult
23678,The exam was fair and well structured
23679,The exam was fair and well structured
23680,The exam was fair and well structured
23681,Paper was moderate
23682,Paper was moderate
23683,The exam was fair and well structured
23684,Excellent exam pattern
23685,Overall good experience
23686,Paper was moderate
23687,Poor time management required
23688,Questions were too difficult
23689,Paper was moderate
23690,Not happy with difficulty level
23691,Time was insufficient
23692,The exam was fair and well structured
23693,Excellent exam pattern
23694,Not happy with difficulty level
23695,Not happy with difficulty level
23696,Average experience
23697,Very satisfied with the exam
23698,Overall good experience
23699,Time was insufficient
23700,The exam was fair and well structured
23701,Time was insufficient
23702,Not happy with difficulty level
23703,The exam was fair and well structured
23704,Average experience
23705,Not happy with difficulty level
23706,Not happy with difficulty level
23707,Not happy with difficulty level
23708,Overall good experience
23709,Excellent exam pattern
23710,Not happy with difficulty level
23711,Overall good experience
23712,Time was insufficient
23713,Not happy with difficulty level
23714,Poor time management required
23715,Time was insufficient
23716,Average experience
23717,Overall good experience
23718,Very satisfied with the exam
23719,Time was insufficient
23720,The exam was fair and well structured
23721,Poor time management required
23722,The exam was fair and well structured
23723,Average experience
23724,The exam was fair and well structured
23725,Time was insufficient
23726,Paper was moderate
23727,Very satisfied with the exam
23728,Time was insufficient
23729,Time was insufficient
23730,The exam was fair and well structured
23731,Very satisfied with the exam
23732,Overall good experience
23733,Not happy with difficulty level
23734,Poor time management required
23735,The exam was fair and well structured
23736,Paper was moderate
23737,Very satisfied with the exam
23738,Average experience
23739,The exam was fair and well structured
23740,Questions were too difficult
23741,Questions were too difficult
23742,Average experience
23743,The exam was fair and well structured
23744,Not happy with difficulty level
23745,Questions were too difficult
23746,Poor time management required
23747,Time was insufficient
23748,Overall good experience
